order_id,order_value,order_freight,customer_unique_id,customer_state,customer_city,seller_state,seller_state_nunique,seller_id_nunique,product_category_name,product_category_nunique,product_id_nunique,total_weight_g,total_length_cm,total_height_cm,total_width_cm,n_items,is_multi_seller,is_multi_category,is_multi_product,freight_share
a2bd1f83214e09083ffd7b7320fc0948,96.0,12.17,9273cac3f94133e3229247ea6d633b56,SP,sao jose dos campos,SP,1,1,beleza_saude,1,1,138.0,12.0,9.0,18.0,1,False,False,False,0.12677083333333333
a2bdc6e2bf658b3187d81eb953ab1689,129.9,29.31,c7f407b9a6ab63dd8cadee5a5f7546de,CE,fortaleza,SP,1,1,brinquedos,1,1,900.0,21.0,25.0,21.0,1,False,False,False,0.22563510392609698
a2be25bfae58419f64922010bd631e74,159.99,32.15,42cbfde6a595790d057c4df09b3d660b,SP,orindiuva,SP,1,1,bebes,1,1,10700.0,40.0,40.0,40.0,1,False,False,False,0.20095005937871116
a2bf57f7bd62d8cec922908b7ec2c256,155.0,18.97,dda557b888ac6ac4a02a457e8ba36b46,SP,nova granada,MG,1,1,relogios_presentes,1,1,240.0,19.0,13.0,19.0,1,False,False,False,0.12238709677419354
a2c02a67462d5e75036d6c49cf26a7e3,106.99,18.0,397ca93828e979635e3b0a1c546d2509,PR,curitiba,SP,1,1,cama_mesa_banho,1,1,1750.0,40.0,6.0,30.0,1,False,False,False,0.168240022432003
a2c0b2415d93b4f58c27e69c87035638,94.0,17.91,3c1f7ca68213388194b3b8839a5271df,RS,gravatai,SP,1,1,utilidades_domesticas,1,1,2963.0,45.0,33.0,32.0,1,False,False,False,0.190531914893617
a2c0b600ee987c3536f835e83313d63b,57.89,11.15,921a745c4d7724ca0fef71f67d9d02e9,SP,diadema,SP,1,1,livros_tecnicos,1,1,950.0,29.0,3.0,21.0,1,False,False,False,0.19260666781827604
a2c173a8905b6e8f3c6ea83b7d9c6b91,115.0,38.36,ccf80983df16383f4ef02716ec4e1e72,AL,maceio,SP,1,1,esporte_lazer,1,1,1350.0,31.0,32.0,31.0,1,False,False,False,0.33356521739130435
a2c188c4797a746ba81a77bd44c07aae,99.9,23.57,4daa5312471ccfde5b8b01b7ce2bac1d,MG,felisburgo,PR,1,1,moveis_decoracao,1,1,2500.0,40.0,10.0,30.0,1,False,False,False,0.23593593593593593
a2c1acb8393064a046b84cddca029edb,24.99,14.1,70eddc89af84565e9b2b46c45de8053e,RJ,nova iguacu,MG,1,1,perfumaria,1,1,200.0,20.0,7.0,15.0,1,False,False,False,0.5642256902761105
a2c1c4b05d3c89328d113ef7e28a480e,48.9,13.37,9d6142691a211c9370c797f9349cc640,SP,sao paulo,MG,1,1,malas_acessorios,1,1,700.0,45.0,10.0,31.0,1,False,False,False,0.2734151329243354
a2c2158d6a2596315ca45703207e97c4,159.9,15.87,e7fb9f1bc1af781c26af81deea39de70,SP,sao paulo,RJ,1,1,perfumaria,1,1,833.0,20.0,12.0,19.0,1,False,False,False,0.09924953095684802
a2c31cac6514866fed16c4aa57c6f773,99.99,12.43,4dd80367dd14fa6269aff9b5d319fd15,SP,sao paulo,SP,1,1,artes,1,1,1700.0,65.0,6.0,50.0,1,False,False,False,0.12431243124312431
a2c3c6ce5f0221dc64454e0580522784,57.89,23.21,78d38fb2a4246018a3ec3334f2f8eb5d,SC,joinville,SP,1,1,livros_tecnicos,1,1,950.0,29.0,3.0,21.0,1,False,False,False,0.40093280359302125
a2c42a4aedf58c7e3ff500cb584a9859,78.0,13.21,53d1b48bd9aa8100f30a5a631012ac33,SP,sao jose do rio preto,SP,1,1,relogios_presentes,1,1,250.0,16.0,2.0,20.0,1,False,False,False,0.16935897435897437
a2c43042a0f72bd5959e4360b16b6730,359.9,62.26,d5907bcb5bb9c7f2fe0b98c0797edccf,SP,sao paulo,SP,1,1,utilidades_domesticas,1,1,30000.0,60.0,66.0,29.0,1,False,False,False,0.1729924979160878
a2c452b1dde13888aa1d67fcba0d2d3e,349.99,11.46,710dd36361ba9797a22b4822925061fe,RJ,rio de janeiro,RJ,1,1,brinquedos,1,1,1582.0,31.0,31.0,35.0,1,False,False,False,0.03274379267979085
a2c583649d96b6b15a0385d0ef630f33,16.46,14.12,81d6253f213c5061ff0cfe8820997b59,MG,belo horizonte,MG,1,1,utilidades_domesticas,1,1,400.0,18.0,18.0,14.0,1,False,False,False,0.8578371810449574
a2c59c47f95c0845b1c8a7f994d91975,439.0,17.83,93921e94a77e008376cb93ef1be671dc,MG,belo horizonte,SP,1,1,perfumaria,1,1,567.0,23.0,15.0,16.0,1,False,False,False,0.04061503416856491
a2c7b8f8a4fe1bc4a8f4e30a5311861d,59.9,14.59,aaa1c67c77562ad0d99806a54088fc9e,SP,campos do jordao,PR,1,1,beleza_saude,1,1,400.0,30.0,6.0,12.0,1,False,False,False,0.24357262103505845
a2c828fce4cd697d119c360bb7f5c537,59.0,17.66,149b3904c6c6372bad50f56ece5cf378,SC,rio rufino,RS,1,1,esporte_lazer,1,1,1600.0,80.0,7.0,20.0,1,False,False,False,0.2993220338983051
a2c925a9aed482554a03fe2729c7b0e5,16.9,12.79,00ee11b831faa111cd62af2f4de8da96,SP,ilhabela,SP,1,1,automotivo,1,1,50.0,20.0,4.0,16.0,1,False,False,False,0.7568047337278107
a2c93edc2fa319d3e6aa9e18dc4b3b19,85.0,15.47,0f64aefb32ed287234718a05705872b3,RJ,itaborai,SP,1,1,informatica_acessorios,1,1,400.0,20.0,15.0,15.0,1,False,False,False,0.182
a2c943e39eba3f96ca656df556454b97,79.9,14.73,f122700f4988b15159336b7a1d29cb41,SP,sao paulo,RJ,1,1,perfumaria,1,1,249.0,19.0,13.0,15.0,1,False,False,False,0.18435544430538173
a2c95702477a50387ec1b32968bd9d40,394.9,89.35,9d42d5ee226121b6dc867197ce0529cc,GO,piranhas,SP,1,1,bebes,1,1,10400.0,79.0,23.0,23.0,1,False,False,False,0.22625981261078754
a2c9ce528c29a470d38bc5085ca59584,124.0,63.15,76fd1df54cf7752d829f556f5e5d1827,PA,sao miguel do guama,SP,1,1,esporte_lazer,1,1,1150.0,80.0,8.0,15.0,1,False,False,False,0.5092741935483871
a2ca5377628d6a20bacb91260767bb69,139.54,18.23,c91c021edc02c2af424017d01223f8c8,MG,bom despacho,SP,1,1,beleza_saude,1,1,250.0,30.0,12.0,16.0,1,False,False,False,0.13064354307008744
a2cb7138f0dbd806834e29cecfa9f454,159.99,27.66,8f6893474a8fa78446db9f5e01b95c63,BA,pilao arcado,RJ,1,1,brinquedos,1,1,823.0,25.0,28.0,28.0,1,False,False,False,0.17288580536283518
a2cc46310eb1cf60d0032c6c78443368,38.98,15.11,8c14c2641f8b24e5968e868dce6f7922,MG,belo horizonte,SP,1,1,brinquedos,1,1,550.0,30.0,16.0,16.0,1,False,False,False,0.38763468445356597
a2ccba6b49ba609c283317d2754b4fa4,179.8,17.51,5994d2b33880c3b026f1144c32947521,SP,sao paulo,RS,1,1,brinquedos,1,1,2000.0,30.0,45.0,25.0,1,False,False,False,0.09738598442714128
a2ccfabd53f695441e4e9412ba9f8c63,584.9,11.86,fba088c00c6128006534056c7b4b3a85,SP,maua,SP,1,1,relogios_presentes,1,1,757.0,19.0,14.0,15.0,1,False,False,False,0.02027697042229441
a2cdb45b86dd3f134e347de049aa78d7,82.0,12.7,b211abab3d5c6385557a8aca0f97febd,SP,presidente prudente,PR,1,1,informatica_acessorios,1,1,280.0,20.0,15.0,14.0,1,False,False,False,0.1548780487804878
a2cfec2310701eb38801890faf296d4d,109.98,30.26,fb32a4e23e5341b959f90ca2b12364ab,MG,belo horizonte,SP,1,1,cama_mesa_banho,1,1,1800.0,32.0,20.0,32.0,2,False,False,False,0.2751409347154028
a2d01a5078b6db733e95d6ab9ed4b25f,56.99,12.74,5209bdc8c6044d2b8d0caf144bbf6e36,SP,sao paulo,SP,1,1,cama_mesa_banho,1,1,875.0,25.0,18.0,40.0,1,False,False,False,0.2235479908755922
a2d034676ee5e73dd49f9202b58bbb39,69.9,15.24,6267d5c4c84591fa44e9c56c4e31af20,SP,caraguatatuba,SC,1,1,esporte_lazer,1,1,281.0,30.0,14.0,25.0,1,False,False,False,0.21802575107296135
a2d07ac7e227a1d032218e0144893375,489.99,84.52,8473d82f0a5c152d03a8a640c0a89809,RJ,sao goncalo,SP,1,1,malas_acessorios,1,1,20300.0,50.0,80.0,30.0,1,False,False,False,0.1724933161901263
a2d2af47de3679f9a5a3d9e30c46935c,55.0,18.49,c044ee35e71ce21ccbf8e1495c55c75b,RS,porto alegre,SP,1,1,papelaria,1,1,1100.0,38.0,33.0,30.0,1,False,False,False,0.33618181818181814
a2d2cba2241c7e5f2de7e9e3ed12250b,24.99,7.39,3c5f20dc5a1ab7f6aea3fa985f4a53a1,SP,sao bernardo do campo,SP,1,1,telefonia,1,1,300.0,17.0,4.0,12.0,1,False,False,False,0.295718287314926
a2d3e809723dd48f967c88c7b681799a,34.98,15.23,9342d31563f883d5c05c5746fb075815,RJ,rio de janeiro,SP,1,1,utilidades_domesticas,1,1,350.0,26.0,9.0,19.0,1,False,False,False,0.4353916523727845
a2d57c3e9335cbd7ba8c89cd98c26676,102.0,18.59,98995340f03a69ce55a0c5abe872cf85,SC,palhoca,SP,1,1,informatica_acessorios,1,1,193.0,16.0,16.0,13.0,1,False,False,False,0.1822549019607843
a2d61fcc6a85b2662e5ba230a206dd72,81.2,16.82,0e8dd70c9505e11767576dd8d55f4ddf,DF,brasilia,SP,1,1,brinquedos,1,1,1400.0,29.0,17.0,26.0,1,False,False,False,0.20714285714285713
a2d65cbc20a4d7cbdbda0bc41b1e228c,219.64999999999998,57.120000000000005,50344414b85e2dc2ef9fc59c456aab28,SP,taubate,SP,1,2,ferramentas_jardim,2,2,4650.0,90.0,64.0,96.0,3,True,True,True,0.26005007967220584
a2d72ff17d07bd4f05cfaa40c6c8e2a2,289.0,21.21,da0d679e95ad36001e6013407061374b,RJ,nova iguacu,MG,1,1,construcao_ferramentas_construcao,1,1,7300.0,35.0,14.0,35.0,1,False,False,False,0.07339100346020762
a2d83fe753c66711172a6b99df1bafcd,46.9,23.58,d2df5e77202e975353a79eb969740dde,DF,brasilia,SP,1,1,pet_shop,1,1,4200.0,49.0,29.0,34.0,1,False,False,False,0.5027718550106609
a2d899ba8a26c87fd1ae28e82fc25c85,157.0,14.49,386e31ecc3dc1faaa5255e184fea1e5d,SP,sao paulo,SP,1,1,cama_mesa_banho,1,1,5300.0,20.0,45.0,35.0,1,False,False,False,0.09229299363057325
a2d8aaf39efc96fe140eda3e8f2e337e,227.39999999999998,71.1,28ece7b2c1174e87393832aa7f64b475,SP,pompeia,SP,1,1,construcao_ferramentas_construcao,1,1,2220.0,264.0,126.0,72.0,6,False,False,False,0.31266490765171506
a2d927607d821f3655717e2aa7eaa3f2,38.9,12.48,7fc5f80feaa9ec1ed5eca61ae1442c18,MG,piranguinho,MG,1,1,informatica_acessorios,1,1,250.0,42.0,2.0,30.0,1,False,False,False,0.3208226221079692
a2dab3609509cbd5ea851ecd77d6097e,158.0,20.35,dac276c0022e57b8a509bf88985f185a,BA,eunapolis,SP,1,1,telefonia_fixa,1,1,2100.0,30.0,30.0,20.0,1,False,False,False,0.1287974683544304
a2dae683f3e97cc4cfc4ee2865c66ed5,294.99,26.58,b26e87b3356d002c0681a7ffd709ff5c,SP,santos,SP,1,1,malas_acessorios,1,1,18050.0,75.0,20.0,50.0,1,False,False,False,0.09010474931353604
a2db088616f079ceb7a0e856f8a741ca,19.9,10.96,f78a1d6281b3b4a1542c00bd1d8b503a,SP,atibaia,SP,1,1,telefonia,1,1,100.0,20.0,20.0,20.0,1,False,False,False,0.5507537688442212
a2db9015fe477ad400fd0183ab308357,23.99,7.78,5a239cff21db60eed70fde2621e386ab,SP,sao paulo,SP,1,1,beleza_saude,1,1,100.0,20.0,15.0,15.0,1,False,False,False,0.32430179241350565
a2dbd8a0cd329f7a6850f5f2f1257a53,149.0,12.54,e542e321f6df5456cba7a621bd2b5ba1,SP,ribeirao preto,SP,1,1,,0,1,350.0,16.0,4.0,11.0,1,False,False,False,0.08416107382550335
a2dbd93b24fc7f52962452e1920d2ec4,62.0,15.53,744b3c3f9726f16a6817b60a9c52e60f,RJ,rio de janeiro,SP,1,1,eletronicos,1,1,547.0,19.0,12.0,17.0,1,False,False,False,0.25048387096774194
a2dd2555832adf77db576aeb3906f57e,23.3,15.1,b5365685cce9b8e55693434c83891942,SP,embu das artes,SC,1,1,esporte_lazer,1,1,200.0,16.0,7.0,12.0,1,False,False,False,0.648068669527897
a2dd49b6ff8f34233706aa765cc0607f,69.9,15.59,0fda232ffd1431cec527adf5890c7ffb,RJ,rio de janeiro,SP,1,1,perfumaria,1,1,457.0,25.0,9.0,21.0,1,False,False,False,0.22303290414878396
a2dd8c16ba2548569497fdc4a440b967,58.9,14.13,27a5574e71717459cfc3c91ed65c3a84,SP,sao paulo,SP,1,1,utilidades_domesticas,1,1,7000.0,26.0,47.0,27.0,1,False,False,False,0.23989813242784383
a2ddc3a9833596493103ec4890b9871c,249.0,15.49,195977225dd5b24820770fb1883723b2,SP,sao paulo,PR,1,1,telefonia,1,1,200.0,20.0,5.0,12.0,1,False,False,False,0.06220883534136546
a2de6d09e4920c38cfd65f4c8f875fbb,159.9,13.56,1f6264e4bba67b9a40a0192ad3dc647f,SP,tiete,SP,1,1,relogios_presentes,1,1,300.0,16.0,11.0,11.0,1,False,False,False,0.08480300187617261
a2df93db5bfc1556857dd71cf685f2f1,69.99,11.73,c25e0ce2f2623b07d00791dd52f626f6,SP,sao paulo,SP,1,1,cool_stuff,1,1,1000.0,42.0,25.0,15.0,1,False,False,False,0.16759537076725248
a2e0ceb6d71b7658cd40852920066f75,152.9,13.73,fea918b38379929f8a6b73c77360e0ae,SP,sao paulo,SP,1,1,relogios_presentes,1,1,335.0,17.0,11.0,16.0,1,False,False,False,0.08979725310660562
a2e13e9b62a2a53c4f78d2af3707155e,205.0,22.27,ea9fba55be5a00eae844f8490ab8ca62,ES,vila velha,SP,1,1,cama_mesa_banho,1,1,9750.0,35.0,12.0,30.0,1,False,False,False,0.10863414634146341
a2e14f1ab697212b9fce0b21d178a549,69.9,19.08,49e09f9632871dca82da0db89bca0c8c,RS,gravatai,SP,1,1,moveis_decoracao,1,1,1000.0,45.0,8.0,35.0,1,False,False,False,0.27296137339055787
a2e1586a9d74f3d08df52b4eea515b6c,41.79,27.57,92f10e85597cf7e09781a56e311b8c1c,AM,manaus,MG,1,1,informatica_acessorios,1,1,100.0,40.0,2.0,24.0,1,False,False,False,0.659727207465901
a2e269d426176695531c8cc824265489,29.99,7.78,ffd4cecb7511e2c62b91b165773dc890,SP,ferraz de vasconcelos,SP,1,1,perfumaria,1,1,200.0,17.0,10.0,12.0,1,False,False,False,0.25941980660220076
a2e3d40e411a2dd9b89be4aaca991101,59.9,13.44,2bb655e5a68145d14491771f4a29e58f,MG,uberaba,SP,1,1,ferramentas_jardim,1,1,1750.0,37.0,22.0,40.0,1,False,False,False,0.22437395659432388
a2e3d71162779bb939a9e0a461226e64,24.9,8.92,b495d807ccbd38ea1be486a826c88008,SP,guaruja,SP,1,1,utilidades_domesticas,1,1,150.0,34.0,15.0,16.0,1,False,False,False,0.3582329317269076
a2e41b2178698dc2a57817361a869d1d,13.69,22.06,0e8e39f29af13332fc090aa842216645,SP,santos,DF,1,1,eletronicos,1,1,200.0,22.0,11.0,16.0,1,False,False,False,1.6113951789627465
a2e4c44360b4a57bdff22f3a4630c173,39.7,21.92,7b9d52d22310baecad0f9df64872208d,MG,lagoa da prata,MG,1,1,informatica_acessorios,1,1,200.0,32.0,38.0,32.0,2,False,False,False,0.5521410579345088
a2e554ce08ca39827cf3de0d0f5b36f4,599.98,188.55,8e6c00f85f4114571cb7f9387a46c392,SP,sao paulo,RS,1,1,cama_mesa_banho,1,1,22300.0,45.0,40.0,55.0,1,False,False,False,0.31426047534917834
a2e5a4c4c016a3d66806bfffeaaa9930,675.99,47.01,b85e820fce5efe8ba55df5a2bdfe5d9c,MT,comodoro,PR,1,1,cine_foto,1,1,1100.0,55.0,15.0,15.0,1,False,False,False,0.06954244885279368
a2e6b3c462fbefc8709b2eb5f51f809b,99.99,56.93,862b2b94a70e91cb0e9f1224d736992d,PR,castro,ES,1,1,construcao_ferramentas_construcao,1,1,10900.0,39.0,12.0,42.0,1,False,False,False,0.5693569356935694
a2e7ee5b65839d1ba92e67c6f3f50269,87.9,13.64,8c07bbd74c60a5498b2bc1015d48bd60,MG,belo horizonte,SP,1,1,brinquedos,1,1,950.0,39.0,5.0,29.0,1,False,False,False,0.1551763367463026
a2e800724114bf08cc0847941b882a4d,19.0,12.79,5f2eb40c7352bf49c3876e764133f0c2,SP,jales,SP,1,1,automotivo,1,1,50.0,32.0,2.0,24.0,1,False,False,False,0.6731578947368421
a2e8c14e1bbbdda025349c95bbe7c5cf,130.0,12.61,c07d5170163321a5f10d28bff58774d9,PR,ponta grossa,PR,1,1,bebes,1,1,1250.0,60.0,20.0,50.0,1,False,False,False,0.09699999999999999
a2e8f1f731b30517a6d0e1889d1c7e35,40.0,13.62,2059993ed5857ff3e5f8f476b6d424fb,PR,londrina,PR,1,1,utilidades_domesticas,1,1,200.0,22.0,7.0,15.0,1,False,False,False,0.34049999999999997
a2e99a88e70a8ad5a4cf5dd2c13aff8f,167.8,29.98,9407262ed391a65dd55d3e0d31866002,RJ,rio de janeiro,SP,1,2,ferramentas_jardim,2,2,4600.0,90.0,74.0,90.0,3,True,True,True,0.17866507747318236
a2e9aa14d517e240f6e7c7243dc1f639,70.0,57.26,0dab841685c250499b36d81dbb570ab8,MA,santa ines,SP,1,1,moveis_decoracao,1,1,1850.0,30.0,30.0,30.0,1,False,False,False,0.818
a2ea081c06c12c25c068089e4985745a,110.0,0.0,826303f32007dc49ba0fbf597caf80ec,CE,massape,SP,1,1,relogios_presentes,1,1,584.0,16.0,11.0,13.0,1,False,False,False,0.0
a2ea4752ce11b235a73469d2a849e358,75.0,18.77,ae79bfbdd5dbdb7ee7e4bb651d0f3827,RJ,nova iguacu,DF,1,1,moveis_decoracao,1,1,3400.0,62.0,27.0,17.0,1,False,False,False,0.25026666666666664
a2eb5d639e60dc92388b4177edfc52a4,97.0,23.26,e8a5bf81555db20be69859ce27ebf286,RJ,rio de janeiro,SP,1,1,utilidades_domesticas,1,1,2600.0,24.0,19.0,24.0,1,False,False,False,0.2397938144329897
a2ec81acd081aed96da33c73bafd8c69,41.9,17.63,acf64c8fa1aba9e0bb7080d91a5a20dc,TO,palmas,SP,1,1,informatica_acessorios,1,1,500.0,36.0,5.0,15.0,1,False,False,False,0.420763723150358
a2ec8ff90a5ffced9e2d1853bf3cf609,109.9,15.52,075f9dd6470835295f76e7f15b791e82,RS,bage,PR,1,1,informatica_acessorios,1,1,180.0,17.0,10.0,13.0,1,False,False,False,0.14121929026387625
a2ec9e724d3526894d9d1a8868623e9b,159.94,19.84,4cc22981c9528185a977045dd3ad9ee4,SP,campinas,SP,1,1,moveis_escritorio,1,1,12650.0,54.0,54.0,18.0,1,False,False,False,0.12404651744404152
a2eca95fe0a3ac12cb72449511a11fd6,495.0,14.97,299282b2c7f9543c2c21991fc5c29a4d,SP,sao paulo,SP,1,1,cool_stuff,1,1,800.0,16.0,7.0,12.0,1,False,False,False,0.030242424242424244
a2edced92b6709688b9b815a598bd9b3,146.0,12.52,50091850aa6ef7671af8c3e0e6762e1c,SP,maua,SP,1,1,relogios_presentes,1,1,444.0,20.0,14.0,16.0,1,False,False,False,0.08575342465753424
a2ee8d70903c5b8b814aebf086ebcc11,106.6,44.55,170e8125c21689bf63a04bcaa2eedf23,MG,florestal,SP,1,1,ferramentas_jardim,1,1,6950.0,21.0,65.0,21.0,1,False,False,False,0.4179174484052533
a2ef0b7cf1506372dbf591def053d0fd,16.9,11.85,d0ff58b365fde5861fb0bf7f8c969bce,SP,sao paulo,SP,1,1,automotivo,1,1,100.0,24.0,2.0,17.0,1,False,False,False,0.7011834319526628
a2ef683013be03a1d7903ecc7d17d48d,79.0,21.19,18f4da4f495c1848dd46747ced9ac2d1,SP,itu,SP,1,1,papelaria,1,1,5150.0,60.0,20.0,29.0,1,False,False,False,0.2682278481012658
a2f084633c53f198fb3ba4148fd4a148,22.99,16.6,4e2d666f4bbc94a8ded712172a433d65,RJ,rio de janeiro,SP,1,1,utilidades_domesticas,1,1,7350.0,25.0,62.0,25.0,1,False,False,False,0.7220530665506744
a2f11c7013b28222f6c33526257ce2bf,19.9,18.24,cdb1d0f4e90e381f943374c053a64a63,PR,londrina,SP,1,1,eletronicos,1,1,175.0,22.0,11.0,16.0,1,False,False,False,0.9165829145728643
a2f1b733d3d3cb7185e9661387534161,170.9,25.46,080a538ba865739bd97c3ffd9e71bcf0,SP,praia grande,PR,1,1,informatica_acessorios,1,2,528.0,38.0,25.0,27.0,2,False,False,True,0.14897600936220012
a2f1cdaeaa28c90780a12e8dc0e2bd31,29.99,17.63,63d8f90776766e6cda9e24f918b81610,PE,cabo de santo agostinho,SP,1,1,fashion_bolsas_e_acessorios,1,1,50.0,18.0,18.0,12.0,1,False,False,False,0.5878626208736245
a2f3817242b0d2b7404f5104ede3abcb,119.5,51.56,c965cd21c2063af61fc73be37d54d8b9,BA,paulo afonso,PR,1,1,informatica_acessorios,1,1,200.0,21.0,14.0,15.0,1,False,False,False,0.43146443514644356
a2f4de10fceff6c008efd19d2b99725f,79.9,8.72,74635e4c481883885fbc9429b880df02,SP,campinas,SP,1,1,moveis_decoracao,1,1,350.0,68.0,8.0,13.0,1,False,False,False,0.10913642052565707
a2f4f3306fea53180f55b6bb37d63647,119.0,17.08,3eecfe068bfb9e01d87377737fd67ee7,SP,sao paulo,PR,1,1,moveis_decoracao,1,1,1350.0,69.0,11.0,11.0,1,False,False,False,0.14352941176470588
a2f52e92cd1090e316f0f92c3615c179,45.0,15.42,9e36023ccfb1e439309efc920fb157b4,SP,indaiatuba,RJ,1,1,beleza_saude,1,1,150.0,16.0,6.0,11.0,1,False,False,False,0.3426666666666667
a2f5fa2f53621ff51359941782983568,254.9,37.8,7de9d335438ea2fb859a0ce594dc9b8e,PE,paulista,SP,1,1,informatica_acessorios,1,1,6800.0,50.0,25.0,18.0,1,False,False,False,0.14829344841114162
a2f7326351628f773f83d542a9da6851,29.9,18.31,59c71ab83d120ac9d6d593a285ac6feb,RJ,niteroi,SP,1,1,beleza_saude,1,1,250.0,16.0,5.0,15.0,1,False,False,False,0.6123745819397993
a2f7984f0b3604184f39c1d5a93813fb,58.9,17.12,43d4072317c6d385b49969a308e7d562,SP,jaboticabal,SP,1,1,utilidades_domesticas,1,1,7000.0,26.0,47.0,27.0,1,False,False,False,0.2906621392190153
a2f79ba97c95b2708f14e8e66ae525b0,79.9,13.92,6ce2d1975a50bbec303aa44178aa7f19,SP,sao paulo,SP,1,1,utilidades_domesticas,1,1,1000.0,30.0,12.0,30.0,1,False,False,False,0.17421777221526907
a2f7b7dd8e50a59d16010e3d5a52b2cd,51.9,16.12,dfd745964828b2a884c373b7d48253de,MG,bras pires,SP,1,1,cool_stuff,1,1,650.0,33.0,18.0,27.0,1,False,False,False,0.310597302504817
a2f7c5e2ecae30b202480a7aff91ab32,127.9,20.14,caecf8b638211afc43889ba94a978a3f,SC,florianopolis,MG,1,1,papelaria,1,1,1900.0,49.0,12.0,36.0,1,False,False,False,0.15746677091477718
a2f8f44bc77354a5f4e5bc4a14573d58,58.99,20.4,0f0e48a91c9c285404572b095bcb373c,SE,aracaju,SP,1,1,esporte_lazer,1,1,300.0,16.0,15.0,15.0,1,False,False,False,0.34582132564841495
a2f9ff7df829bc4345e5cf8b5bab2e85,45.0,14.1,f49120b9ad722f4972c5c2a601df6685,PR,curitiba,SP,1,1,informatica_acessorios,1,1,175.0,17.0,8.0,13.0,1,False,False,False,0.31333333333333335
a2fa22a393056c36e59fc9059b443433,209.9,20.44,36516dbba3d9fcd78cef45a3b9b0c881,RS,alegrete,PR,1,1,informatica_acessorios,1,1,837.0,37.0,14.0,14.0,1,False,False,False,0.09737970462124822
a2fa7df5807485a55ac3b93295170f35,49.99,21.15,b08b2191755ffe5b69cee14da7a155c2,PB,joao pessoa,SP,1,1,telefonia,1,1,250.0,17.0,4.0,12.0,1,False,False,False,0.4230846169233846
a2fb909612baaffa7ffa754be0db303f,29.9,17.93,e6b285d2bb6a815e13e2b8daa764f3f5,RJ,rio de janeiro,SP,1,1,pet_shop,1,1,1250.0,69.0,3.0,45.0,1,False,False,False,0.5996655518394649
a2fb9f237dfb7fb67d835e6507514943,196.99,33.61,86cb5b442aff3b8e9b29b18d5947c245,SP,sumare,SP,1,1,moveis_escritorio,1,1,16800.0,63.0,58.0,24.0,1,False,False,False,0.17061779785775927
a2fbdf69e552d9fcdc7b072c4a6d228d,149.97,18.85,476a54640496c53eba75b8a703c2b489,RJ,duque de caxias,MG,1,1,utilidades_domesticas,1,1,1050.0,20.0,15.0,20.0,1,False,False,False,0.12569180502767222
a2fc0d6559cd85b95e1a02c8d97d55ec,19.99,7.39,07254adf22ae81855ca01d9a5cda3264,SP,sao paulo,SP,1,1,informatica_acessorios,1,1,200.0,19.0,5.0,13.0,1,False,False,False,0.36968484242121064
a2fc1768223b32630ce93c0b5abf345e,56.97,12.8,f9145657a58c63ce88e5c41087a9db0c,SP,sao paulo,SP,1,1,alimentos,1,1,750.0,16.0,12.0,15.0,1,False,False,False,0.22467965595927683
a2fdb1524c742eb62a4dd8e37588e9d2,195.9,14.39,f25c82f041560f45f4a408157ff3a5de,SP,atibaia,PR,1,1,informatica_acessorios,1,1,850.0,30.0,15.0,15.0,1,False,False,False,0.0734558448187851
a2ff044ec5d43bc7a284932e85a15049,48.0,26.97,086b0b2cff167ea919c40d49b61a6bc0,SP,sao paulo,SP,1,1,utilidades_domesticas,1,1,600.0,38.0,90.0,23.0,1,False,False,False,0.561875
a2ff580cc6ca2ad0f0f7074b9f307cd0,205.9,108.47,9752d1940885bd4d89138ef6f6440033,MA,sao vicente ferrer,SC,1,1,fashion_esporte,1,1,1500.0,70.0,15.0,65.0,1,False,False,False,0.5268091306459446
a30016fdd70010d634bdbbe5aa016c18,104.9,23.31,3cd8a4523dd9a286b3d3d6ab7d7f6f16,RJ,campos dos goytacazes,SP,1,1,utilidades_domesticas,1,1,1700.0,20.0,10.0,14.0,1,False,False,False,0.22221163012392753
a300439b291baea25827908be1277e29,34.3,18.23,fd03b898d944f5758b02998d9da6092d,GO,goiania,SP,1,1,fashion_bolsas_e_acessorios,1,1,250.0,16.0,2.0,20.0,1,False,False,False,0.5314868804664724
a300448deabccb27ee1eb60ca3d2164b,299.9,19.98,ac44a47b51f4d068ffa2ec84343324bf,MG,sao tiago,SP,1,1,relogios_presentes,1,1,235.0,16.0,14.0,14.0,1,False,False,False,0.06662220740246749
a3016f532570aae9cecf667e2a6e06ff,249.9,15.7,408269108b8921c13ae1ef727c5ca4cb,SP,sao paulo,PR,1,1,perfumaria,1,1,479.0,21.0,15.0,17.0,1,False,False,False,0.0628251300520208
a301bbda1ee21ef8cd44542a96ebc42b,149.0,14.79,22c05efd13a78e3d82eca52589e0313c,MG,caete,SP,1,1,relogios_presentes,1,1,300.0,16.0,2.0,20.0,1,False,False,False,0.09926174496644295
a3021cb38ee69a87a0cb9cda57f7d72e,299.9,29.48,2e510ddede430dc1705597d5597f6af3,RS,santa vitoria do palmar,RJ,1,1,climatizacao,1,1,4500.0,55.0,16.0,26.0,1,False,False,False,0.09829943314438147
a3032220da3f83acf7fa0db99dc28804,163.0,16.35,3bd86adb7f78c730ba9e150e1976ac51,PR,arapongas,SP,1,1,,0,1,1000.0,29.0,5.0,27.0,1,False,False,False,0.10030674846625767
